match_id,season,split
2023-01-08_almeria_sociedad,2022-23,validation
2023-01-08_ath_madrid_barcelona,2022-23,validation
2023-01-08_sevilla_getafe,2022-23,validation
2023-01-08_vallecano_betis,2022-23,validation
2023-01-09_ath_bilbao_osasuna,2022-23,validation
2023-01-13_celta_villarreal,2022-23,validation
2023-01-14_girona_sevilla,2022-23,validation
2023-01-14_osasuna_mallorca,2022-23,validation
2023-01-14_sociedad_ath_bilbao,2022-23,validation
2023-01-14_valladolid_vallecano,2022-23,validation
2023-01-15_almeria_ath_madrid,2022-23,validation
2023-01-15_getafe_espanol,2022-23,validation
2023-01-16_cadiz_elche,2022-23,validation
2023-01-20_mallorca_celta,2022-23,validation
2023-01-21_ath_madrid_valladolid,2022-23,validation
2023-01-21_espanol_betis,2022-23,validation
2023-01-21_sevilla_cadiz,2022-23,validation
2023-01-21_vallecano_sociedad,2022-23,validation
2023-01-22_ath_bilbao_real_madrid,2022-23,validation
2023-01-22_barcelona_getafe,2022-23,validation
2023-01-22_elche_osasuna,2022-23,validation
2023-01-22_villarreal_girona,2022-23,validation
2023-01-23_valencia_almeria,2022-23,validation
2023-01-27_almeria_espanol,2022-23,validation
2023-01-28_cadiz_mallorca,2022-23,validation
2023-01-28_getafe_betis,2022-23,validation
2023-01-28_girona_barcelona,2022-23,validation
2023-01-28_sevilla_elche,2022-23,validation
2023-01-29_celta_ath_bilbao,2022-23,validation
2023-01-29_osasuna_ath_madrid,2022-23,validation
2023-01-29_real_madrid_sociedad,2022-23,validation
2023-01-29_valladolid_valencia,2022-23,validation
2023-01-30_villarreal_vallecano,2022-23,validation
2023-02-01_betis_barcelona,2022-23,validation
2023-02-02_real_madrid_valencia,2022-23,validation
2023-02-03_ath_bilbao_cadiz,2022-23,validation
2023-02-04_ath_madrid_getafe,2022-23,validation
2023-02-04_betis_celta,2022-23,validation
2023-02-04_elche_villarreal,2022-23,validation
2023-02-04_espanol_osasuna,2022-23,validation
2023-02-05_barcelona_sevilla,2022-23,validation
2023-02-05_girona_valencia,2022-23,validation
2023-02-05_mallorca_real_madrid,2022-23,validation
2023-02-05_sociedad_valladolid,2022-23,validation
2023-02-06_vallecano_almeria,2022-23,validation
2023-02-10_cadiz_girona,2022-23,validation
2023-02-11_almeria_betis,2022-23,validation
2023-02-11_sevilla_mallorca,2022-23,validation
2023-02-11_valencia_ath_bilbao,2022-23,validation
2023-02-12_celta_ath_madrid,2022-23,validation
2023-02-12_getafe_vallecano,2022-23,validation
2023-02-12_valladolid_osasuna,2022-23,validation
2023-02-12_villarreal_barcelona,2022-23,validation
2023-02-13_espanol_sociedad,2022-23,validation
2023-02-15_real_madrid_elche,2022-23,validation
2023-02-17_girona_almeria,2022-23,validation
2023-02-18_betis_valladolid,2022-23,validation
2023-02-18_mallorca_villarreal,2022-23,validation
2023-02-18_osasuna_real_madrid,2022-23,validation
2023-02-18_sociedad_celta,2022-23,validation
2023-02-19_ath_madrid_ath_bilbao,2022-23,validation
2023-02-19_barcelona_cadiz,2022-23,validation
2023-02-19_elche_espanol,2022-23,validation
2023-02-19_vallecano_sevilla,2022-23,validation
2023-02-20_getafe_valencia,2022-23,validation
2023-02-24_elche_betis,2022-23,validation
2023-02-25_cadiz_vallecano,2022-23,validation
2023-02-25_espanol_mallorca,2022-23,validation
2023-02-25_real_madrid_ath_madrid,2022-23,validation
2023-02-25_valencia_sociedad,2022-23,validation
2023-02-26_almeria_barcelona,2022-23,validation
2023-02-26_ath_bilbao_girona,2022-23,validation
2023-02-26_celta_valladolid,2022-23,validation
2023-02-26_sevilla_osasuna,2022-23,validation
2023-02-27_villarreal_getafe,2022-23,validation
2023-03-03_sociedad_cadiz,2022-23,validation
2023-03-04_almeria_villarreal,2022-23,validation
2023-03-04_ath_madrid_sevilla,2022-23,validation
2023-03-04_getafe_girona,2022-23,validation
2023-03-04_mallorca_elche,2022-23,validation
2023-03-05_barcelona_valencia,2022-23,validation
2023-03-05_betis_real_madrid,2022-23,validation
2023-03-05_valladolid_espanol,2022-23,validation
2023-03-05_vallecano_ath_bilbao,2022-23,validation
2023-03-06_osasuna_celta,2022-23,validation
2023-03-10_cadiz_getafe,2022-23,validation
2023-03-11_celta_vallecano,2022-23,validation
2023-03-11_elche_valladolid,2022-23,validation
2023-03-11_real_madrid_espanol,2022-23,validation
2023-03-11_valencia_osasuna,2022-23,validation
2023-03-12_ath_bilbao_barcelona,2022-23,validation
2023-03-12_mallorca_sociedad,2022-23,validation
2023-03-12_sevilla_almeria,2022-23,validation
2023-03-12_villarreal_betis,2022-23,validation
2023-03-13_girona_ath_madrid,2022-23,validation
2023-03-17_valladolid_ath_bilbao,2022-23,validation
2023-03-18_almeria_cadiz,2022-23,validation
2023-03-18_ath_madrid_valencia,2022-23,validation
2023-03-18_espanol_celta,2022-23,validation
2023-03-18_vallecano_girona,2022-23,validation
2023-03-19_barcelona_real_madrid,2022-23,validation
2023-03-19_betis_mallorca,2022-23,validation
2023-03-19_getafe_sevilla,2022-23,validation
2023-03-19_osasuna_villarreal,2022-23,validation
2023-03-19_sociedad_elche,2022-23,validation
2023-03-31_mallorca_osasuna,2022-23,validation
2023-04-01_ath_bilbao_getafe,2022-23,validation
2023-04-01_cadiz_sevilla,2022-23,validation
2023-04-01_elche_barcelona,2022-23,validation
2023-04-01_girona_espanol,2022-23,validation
2023-04-02_ath_madrid_betis,2022-23,validation
2023-04-02_celta_almeria,2022-23,validation
2023-04-02_real_madrid_valladolid,2022-23,validation
2023-04-02_villarreal_sociedad,2022-23,validation
2023-04-03_valencia_vallecano,2022-23,validation
2023-04-07_sevilla_celta,2022-23,validation
2023-04-08_espanol_ath_bilbao,2022-23,validation
2023-04-08_osasuna_elche,2022-23,validation
2023-04-08_real_madrid_villarreal,2022-23,validation
2023-04-08_sociedad_getafe,2022-23,validation
2023-04-09_almeria_valencia,2022-23,validation
2023-04-09_betis_cadiz,2022-23,validation
2023-04-09_valladolid_mallorca,2022-23,validation
2023-04-09_vallecano_ath_madrid,2022-23,validation
2023-04-10_barcelona_girona,2022-23,validation
2023-04-14_vallecano_osasuna,2022-23,validation
2023-04-15_ath_bilbao_sociedad,2022-23,validation
2023-04-15_betis_espanol,2022-23,validation
2023-04-15_cadiz_real_madrid,2022-23,validation
2023-04-15_villarreal_valladolid,2022-23,validation
2023-04-16_ath_madrid_almeria,2022-23,validation
2023-04-16_getafe_barcelona,2022-23,validation
2023-04-16_girona_elche,2022-23,validation
2023-04-16_valencia_sevilla,2022-23,validation
2023-04-17_celta_mallorca,2022-23,validation
2023-04-21_espanol_cadiz,2022-23,validation
2023-04-22_almeria_ath_bilbao,2022-23,validation
2023-04-22_osasuna_betis,2022-23,validation
2023-04-22_real_madrid_celta,2022-23,validation
2023-04-22_sociedad_vallecano,2022-23,validation
2023-04-22_valladolid_girona,2022-23,validation
2023-04-23_barcelona_ath_madrid,2022-23,validation
2023-04-23_elche_valencia,2022-23,validation
2023-04-23_mallorca_getafe,2022-23,validation
2023-04-23_sevilla_villarreal,2022-23,validation
2023-04-25_betis_sociedad,2022-23,validation
2023-04-25_cadiz_osasuna,2022-23,validation
2023-04-25_girona_real_madrid,2022-23,validation
2023-04-26_ath_madrid_mallorca,2022-23,validation
2023-04-26_celta_elche,2022-23,validation
2023-04-26_getafe_almeria,2022-23,validation
2023-04-26_vallecano_barcelona,2022-23,validation
2023-04-27_ath_bilbao_sevilla,2022-23,validation
2023-04-27_valencia_valladolid,2022-23,validation
2023-04-27_villarreal_espanol,2022-23,validation
2023-04-28_osasuna_sociedad,2022-23,validation
2023-04-29_barcelona_betis,2022-23,validation
2023-04-29_elche_vallecano,2022-23,validation
2023-04-29_real_madrid_almeria,2022-23,validation
2023-04-30_cadiz_valencia,2022-23,validation
2023-04-30_espanol_getafe,2022-23,validation
2023-04-30_valladolid_ath_madrid,2022-23,validation
2023-04-30_villarreal_celta,2022-23,validation
2023-05-01_mallorca_ath_bilbao,2022-23,validation
2023-05-01_sevilla_girona,2022-23,validation
2023-05-02_almeria_elche,2022-23,validation
2023-05-02_barcelona_osasuna,2022-23,validation
2023-05-02_sociedad_real_madrid,2022-23,validation
2023-05-03_ath_madrid_cadiz,2022-23,validation
2023-05-03_getafe_celta,2022-23,validation
2023-05-03_valencia_villarreal,2022-23,validation
2023-05-04_ath_bilbao_betis,2022-23,validation
2023-05-04_girona_mallorca,2022-23,validation
2023-05-04_sevilla_espanol,2022-23,validation
2023-05-04_vallecano_valladolid,2022-23,validation
2023-05-12_mallorca_cadiz,2022-23,validation
2023-05-13_osasuna_almeria,2022-23,validation
2023-05-13_real_madrid_getafe,2022-23,validation
2023-05-13_sociedad_girona,2022-23,validation
2023-05-13_villarreal_ath_bilbao,2022-23,validation
2023-05-14_celta_valencia,2022-23,validation
2023-05-14_elche_ath_madrid,2022-23,validation
2023-05-14_espanol_barcelona,2022-23,validation
2023-05-14_valladolid_sevilla,2022-23,validation
2023-05-15_betis_vallecano,2022-23,validation
2023-05-19_cadiz_valladolid,2022-23,validation
2023-05-20_almeria_mallorca,2022-23,validation
2023-05-20_ath_bilbao_celta,2022-23,validation
2023-05-20_barcelona_sociedad,2022-23,validation
2023-05-20_getafe_elche,2022-23,validation
2023-05-20_girona_villarreal,2022-23,validation
2023-05-21_ath_madrid_osasuna,2022-23,validation
2023-05-21_sevilla_betis,2022-23,validation
2023-05-21_valencia_real_madrid,2022-23,validation
2023-05-21_vallecano_espanol,2022-23,validation
2023-05-23_celta_girona,2022-23,validation
2023-05-23_sociedad_almeria,2022-23,validation
2023-05-23_valladolid_barcelona,2022-23,validation
2023-05-24_betis_getafe,2022-23,validation
2023-05-24_elche_sevilla,2022-23,validation
2023-05-24_espanol_ath_madrid,2022-23,validation
2023-05-24_real_madrid_vallecano,2022-23,validation
2023-05-24_villarreal_cadiz,2022-23,validation
2023-05-25_mallorca_valencia,2022-23,validation
2023-05-25_osasuna_ath_bilbao,2022-23,validation
2023-05-27_sevilla_real_madrid,2022-23,validation
2023-05-28_almeria_valladolid,2022-23,validation
2023-05-28_ath_bilbao_elche,2022-23,validation
2023-05-28_ath_madrid_sociedad,2022-23,validation
2023-05-28_barcelona_mallorca,2022-23,validation
2023-05-28_cadiz_celta,2022-23,validation
2023-05-28_getafe_osasuna,2022-23,validation
2023-05-28_girona_betis,2022-23,validation
2023-05-28_valencia_espanol,2022-23,validation
2023-05-28_vallecano_villarreal,2022-23,validation
2023-06-04_betis_valencia,2022-23,validation
2023-06-04_celta_barcelona,2022-23,validation
2023-06-04_elche_cadiz,2022-23,validation
2023-06-04_espanol_almeria,2022-23,validation
2023-06-04_mallorca_vallecano,2022-23,validation
2023-06-04_osasuna_girona,2022-23,validation
2023-06-04_real_madrid_ath_bilbao,2022-23,validation
2023-06-04_sociedad_sevilla,2022-23,validation
2023-06-04_valladolid_getafe,2022-23,validation
2023-06-04_villarreal_ath_madrid,2022-23,validation
2023-08-11_almeria_vallecano,2023-24,test
2023-08-11_sevilla_valencia,2023-24,test
2023-08-12_ath_bilbao_real_madrid,2023-24,test
2023-08-12_las_palmas_mallorca,2023-24,test
2023-08-12_sociedad_girona,2023-24,test
2023-08-13_celta_osasuna,2023-24,test
2023-08-13_getafe_barcelona,2023-24,test
2023-08-13_villarreal_betis,2023-24,test
2023-08-14_ath_madrid_granada,2023-24,test
2023-08-14_cadiz_alaves,2023-24,test
2023-08-18_mallorca_villarreal,2023-24,test
2023-08-18_valencia_las_palmas,2023-24,test
2023-08-19_almeria_real_madrid,2023-24,test
2023-08-19_osasuna_ath_bilbao,2023-24,test
2023-08-19_sociedad_celta,2023-24,test
2023-08-20_barcelona_cadiz,2023-24,test
2023-08-20_betis_ath_madrid,2023-24,test
2023-08-20_girona_getafe,2023-24,test
2023-08-21_alaves_sevilla,2023-24,test
2023-08-21_granada_vallecano,2023-24,test
2023-08-25_celta_real_madrid,2023-24,test
2023-08-25_las_palmas_sociedad,2023-24,test
2023-08-26_cadiz_almeria,2023-24,test
2023-08-26_granada_mallorca,2023-24,test
2023-08-26_sevilla_girona,2023-24,test
2023-08-27_ath_bilbao_betis,2023-24,test
2023-08-27_valencia_osasuna,2023-24,test
2023-08-27_villarreal_barcelona,2023-24,test
2023-08-28_getafe_alaves,2023-24,test
2023-08-28_vallecano_ath_madrid,2023-24,test
2023-09-01_almeria_celta,2023-24,test
2023-09-01_cadiz_villarreal,2023-24,test
2023-09-02_alaves_valencia,2023-24,test
2023-09-02_betis_vallecano,2023-24,test
2023-09-02_real_madrid_getafe,2023-24,test
2023-09-02_sociedad_granada,2023-24,test
2023-09-03_girona_las_palmas,2023-24,test
2023-09-03_mallorca_ath_bilbao,2023-24,test
2023-09-03_osasuna_barcelona,2023-24,test
2023-09-15_vallecano_alaves,2023-24,test
2023-09-16_ath_bilbao_cadiz,2023-24,test
2023-09-16_barcelona_betis,2023-24,test
2023-09-16_celta_mallorca,2023-24,test
2023-09-16_valencia_ath_madrid,2023-24,test
2023-09-17_getafe_osasuna,2023-24,test
2023-09-17_real_madrid_sociedad,2023-24,test
2023-09-17_sevilla_las_palmas,2023-24,test
2023-09-17_villarreal_almeria,2023-24,test
2023-09-18_granada_girona,2023-24,test
2023-09-22_alaves_ath_bilbao,2023-24,test
2023-09-23_almeria_valencia,2023-24,test
2023-09-23_barcelona_celta,2023-24,test
2023-09-23_girona_mallorca,2023-24,test
2023-09-23_osasuna_sevilla,2023-24,test
2023-09-24_ath_madrid_real_madrid,2023-24,test
2023-09-24_betis_cadiz,2023-24,test
2023-09-24_las_palmas_granada,2023-24,test
2023-09-24_sociedad_getafe,2023-24,test
2023-09-24_vallecano_villarreal,2023-24,test
2023-09-26_mallorca_barcelona,2023-24,test
2023-09-26_sevilla_almeria,2023-24,test
2023-09-27_ath_bilbao_getafe,2023-24,test
2023-09-27_cadiz_vallecano,2023-24,test
2023-09-27_real_madrid_las_palmas,2023-24,test
2023-09-27_valencia_sociedad,2023-24,test
2023-09-27_villarreal_girona,2023-24,test
2023-09-28_celta_alaves,2023-24,test
2023-09-28_granada_betis,2023-24,test
2023-09-28_osasuna_ath_madrid,2023-24,test
2023-09-29_barcelona_sevilla,2023-24,test
2023-09-30_getafe_villarreal,2023-24,test
2023-09-30_girona_real_madrid,2023-24,test
2023-09-30_sociedad_ath_bilbao,2023-24,test
2023-09-30_vallecano_mallorca,2023-24,test
2023-10-01_alaves_osasuna,2023-24,test
2023-10-01_almeria_granada,2023-24,test
2023-10-01_ath_madrid_cadiz,2023-24,test
2023-10-01_betis_valencia,2023-24,test
2023-10-02_las_palmas_celta,2023-24,test
2023-10-06_ath_bilbao_almeria,2023-24,test
2023-10-07_cadiz_girona,2023-24,test
2023-10-07_mallorca_valencia,2023-24,test
2023-10-07_real_madrid_osasuna,2023-24,test
2023-10-07_sevilla_vallecano,2023-24,test
2023-10-08_alaves_betis,2023-24,test
2023-10-08_ath_madrid_sociedad,2023-24,test
2023-10-08_celta_getafe,2023-24,test
2023-10-08_granada_barcelona,2023-24,test
2023-10-08_villarreal_las_palmas,2023-24,test
2023-10-20_osasuna_granada,2023-24,test
2023-10-21_celta_ath_madrid,2023-24,test
2023-10-21_getafe_betis,2023-24,test
2023-10-21_sevilla_real_madrid,2023-24,test
2023-10-21_sociedad_mallorca,2023-24,test
2023-10-22_barcelona_ath_bilbao,2023-24,test
2023-10-22_girona_almeria,2023-24,test
2023-10-22_las_palmas_vallecano,2023-24,test
2023-10-22_villarreal_alaves,2023-24,test
2023-10-23_valencia_cadiz,2023-24,test
2023-10-27_girona_celta,2023-24,test
2023-10-28_almeria_las_palmas,2023-24,test
2023-10-28_barcelona_real_madrid,2023-24,test
2023-10-28_cadiz_sevilla,2023-24,test
2023-10-28_mallorca_getafe,2023-24,test
2023-10-29_ath_bilbao_valencia,2023-24,test
2023-10-29_ath_madrid_alaves,2023-24,test
2023-10-29_betis_osasuna,2023-24,test
2023-10-29_vallecano_sociedad,2023-24,test
2023-10-30_granada_villarreal,2023-24,test
2023-11-03_las_palmas_ath_madrid,2023-24,test
2023-11-04_betis_mallorca,2023-24,test
2023-11-04_celta_sevilla,2023-24,test
2023-11-04_osasuna_girona,2023-24,test
2023-11-04_sociedad_barcelona,2023-24,test
2023-11-05_alaves_almeria,2023-24,test
2023-11-05_real_madrid_vallecano,2023-24,test
2023-11-05_valencia_granada,2023-24,test
2023-11-05_villarreal_ath_bilbao,2023-24,test
2023-11-06_getafe_cadiz,2023-24,test
2023-11-10_ath_bilbao_celta,2023-24,test
2023-11-11_almeria_sociedad,2023-24,test
2023-11-11_granada_getafe,2023-24,test
2023-11-11_osasuna_las_palmas,2023-24,test
2023-11-11_real_madrid_valencia,2023-24,test
2023-11-11_vallecano_girona,2023-24,test
2023-11-12_ath_madrid_villarreal,2023-24,test
2023-11-12_barcelona_alaves,2023-24,test
2023-11-12_sevilla_betis,2023-24,test
2023-11-24_alaves_granada,2023-24,test
2023-11-25_ath_madrid_mallorca,2023-24,test
2023-11-25_getafe_almeria,2023-24,test
2023-11-25_valencia_celta,2023-24,test
2023-11-25_vallecano_barcelona,2023-24,test
2023-11-26_betis_las_palmas,2023-24,test
2023-11-26_cadiz_real_madrid,2023-24,test
2023-11-26_sociedad_sevilla,2023-24,test
2023-11-26_villarreal_osasuna,2023-24,test
2023-11-27_girona_ath_bilbao,2023-24,test
2023-11-29_mallorca_cadiz,2023-24,test
2023-12-01_las_palmas_getafe,2023-24,test
2023-12-02_ath_bilbao_vallecano,2023-24,test
2023-12-02_girona_valencia,2023-24,test
2023-12-02_osasuna_sociedad,2023-24,test
2023-12-02_real_madrid_granada,2023-24,test
2023-12-03_almeria_betis,2023-24,test
2023-12-03_barcelona_ath_madrid,2023-24,test
2023-12-03_mallorca_alaves,2023-24,test
2023-12-03_sevilla_villarreal,2023-24,test
2023-12-04_celta_cadiz,2023-24,test
2023-12-08_getafe_valencia,2023-24,test
2023-12-09_alaves_las_palmas,2023-24,test
2023-12-09_betis_real_madrid,2023-24,test
2023-12-09_mallorca_sevilla,2023-24,test
2023-12-09_villarreal_sociedad,2023-24,test
2023-12-10_ath_madrid_almeria,2023-24,test
2023-12-10_barcelona_girona,2023-24,test
2023-12-10_cadiz_osasuna,2023-24,test
2023-12-11_granada_ath_bilbao,2023-24,test
2023-12-11_vallecano_celta,2023-24,test
2023-12-15_osasuna_vallecano,2023-24,test
2023-12-16_ath_bilbao_ath_madrid,2023-24,test
2023-12-16_celta_granada,2023-24,test
2023-12-16_sevilla_getafe,2023-24,test
2023-12-16_valencia_barcelona,2023-24,test
2023-12-17_almeria_mallorca,2023-24,test
2023-12-17_las_palmas_cadiz,2023-24,test
2023-12-17_real_madrid_villarreal,2023-24,test
2023-12-17_sociedad_betis,2023-24,test
2023-12-18_girona_alaves,2023-24,test
2023-12-19_ath_madrid_getafe,2023-24,test
2023-12-19_granada_sevilla,2023-24,test
2023-12-19_vallecano_valencia,2023-24,test
2023-12-20_ath_bilbao_las_palmas,2023-24,test
2023-12-20_barcelona_almeria,2023-24,test
2023-12-20_villarreal_celta,2023-24,test
2023-12-21_alaves_real_madrid,2023-24,test
2023-12-21_betis_girona,2023-24,test
2023-12-21_cadiz_sociedad,2023-24,test
2023-12-21_mallorca_osasuna,2023-24,test
2023-12-23_ath_madrid_sevilla,2023-24,test
2024-01-02_getafe_vallecano,2023-24,test
2024-01-02_sociedad_alaves,2023-24,test
2024-01-02_valencia_villarreal,2023-24,test
2024-01-03_celta_betis,2023-24,test
2024-01-03_girona_ath_madrid,2023-24,test
2024-01-03_granada_cadiz,2023-24,test
2024-01-03_real_madrid_mallorca,2023-24,test
2024-01-04_las_palmas_barcelona,2023-24,test
2024-01-04_osasuna_almeria,2023-24,test
2024-01-04_sevilla_ath_bilbao,2023-24,test
2024-01-12_sevilla_alaves,2023-24,test
2024-01-13_ath_bilbao_sociedad,2023-24,test
2024-01-13_betis_granada,2023-24,test
2024-01-13_las_palmas_villarreal,2023-24,test
2024-01-13_mallorca_celta,2023-24,test
2024-01-14_almeria_girona,2023-24,test
2024-01-14_cadiz_valencia,2023-24,test
2024-01-19_alaves_cadiz,2023-24,test
2024-01-20_celta_sociedad,2023-24,test
2024-01-20_valencia_ath_bilbao,2023-24,test
2024-01-20_vallecano_las_palmas,2023-24,test
2024-01-20_villarreal_mallorca,2023-24,test
2024-01-21_betis_barcelona,2023-24,test
2024-01-21_girona_sevilla,2023-24,test
2024-01-21_osasuna_getafe,2023-24,test
2024-01-21_real_madrid_almeria,2023-24,test
2024-01-22_granada_ath_madrid,2023-24,test
2024-01-26_almeria_alaves,2023-24,test
2024-01-27_barcelona_villarreal,2023-24,test
2024-01-27_las_palmas_real_madrid,2023-24,test
2024-01-27_mallorca_betis,2023-24,test
2024-01-27_sociedad_vallecano,2023-24,test
2024-01-28_ath_madrid_valencia,2023-24,test
2024-01-28_cadiz_ath_bilbao,2023-24,test
2024-01-28_celta_girona,2023-24,test
2024-01-28_sevilla_osasuna,2023-24,test
2024-01-29_getafe_granada,2023-24,test
2024-01-31_ath_madrid_vallecano,2023-24,test
2024-01-31_barcelona_osasuna,2023-24,test
2024-02-01_getafe_real_madrid,2023-24,test
2024-02-02_ath_bilbao_mallorca,2023-24,test
2024-02-03_alaves_barcelona,2023-24,test
2024-02-03_girona_sociedad,2023-24,test
2024-02-03_granada_las_palmas,2023-24,test
2024-02-03_valencia_almeria,2023-24,test
2024-02-04_betis_getafe,2023-24,test
2024-02-04_osasuna_celta,2023-24,test
2024-02-04_real_madrid_ath_madrid,2023-24,test
2024-02-04_villarreal_cadiz,2023-24,test
2024-02-05_vallecano_sevilla,2023-24,test
2024-02-09_cadiz_betis,2023-24,test
2024-02-10_alaves_villarreal,2023-24,test
2024-02-10_las_palmas_valencia,2023-24,test
2024-02-10_real_madrid_girona,2023-24,test
2024-02-10_sociedad_osasuna,2023-24,test
2024-02-11_barcelona_granada,2023-24,test
2024-02-11_getafe_celta,2023-24,test
2024-02-11_mallorca_vallecano,2023-24,test
2024-02-11_sevilla_ath_madrid,2023-24,test
2024-02-12_almeria_ath_bilbao,2023-24,test
2024-02-16_villarreal_getafe,2023-24,test
2024-02-17_ath_madrid_las_palmas,2023-24,test
2024-02-17_celta_barcelona,2023-24,test
2024-02-17_osasuna_cadiz,2023-24,test
2024-02-17_valencia_sevilla,2023-24,test
2024-02-18_betis_alaves,2023-24,test
2024-02-18_granada_almeria,2023-24,test
2024-02-18_mallorca_sociedad,2023-24,test
2024-02-18_vallecano_real_madrid,2023-24,test
2024-02-19_ath_bilbao_girona,2023-24,test
2024-02-23_sociedad_villarreal,2023-24,test
2024-02-24_alaves_mallorca,2023-24,test
2024-02-24_almeria_ath_madrid,2023-24,test
2024-02-24_barcelona_getafe,2023-24,test
2024-02-25_betis_ath_bilbao,2023-24,test
2024-02-25_cadiz_celta,2023-24,test
2024-02-25_las_palmas_osasuna,2023-24,test
2024-02-25_real_madrid_sevilla,2023-24,test
2024-02-26_girona_vallecano,2023-24,test
2024-03-01_celta_almeria,2023-24,test
2024-03-02_getafe_las_palmas,2023-24,test
2024-03-02_sevilla_sociedad,2023-24,test
2024-03-02_valencia_real_madrid,2023-24,test
2024-03-02_vallecano_cadiz,2023-24,test
2024-03-03_ath_bilbao_barcelona,2023-24,test
2024-03-03_ath_madrid_betis,2023-24,test
2024-03-03_mallorca_girona,2023-24,test
2024-03-03_villarreal_granada,2023-24,test
2024-03-04_osasuna_alaves,2023-24,test
2024-03-08_barcelona_mallorca,2023-24,test
2024-03-09_cadiz_ath_madrid,2023-24,test
2024-03-09_girona_osasuna,2023-24,test
2024-03-09_granada_sociedad,2023-24,test
2024-03-09_valencia_getafe,2023-24,test
2024-03-10_alaves_vallecano,2023-24,test
2024-03-10_betis_villarreal,2023-24,test
2024-03-10_las_palmas_ath_bilbao,2023-24,test
2024-03-10_real_madrid_celta,2023-24,test
2024-03-11_almeria_sevilla,2023-24,test
2024-03-15_sociedad_cadiz,2023-24,test
2024-03-16_ath_bilbao_alaves,2023-24,test
2024-03-16_getafe_girona,2023-24,test
2024-03-16_mallorca_granada,2023-24,test
2024-03-16_osasuna_real_madrid,2023-24,test
2024-03-17_ath_madrid_barcelona,2023-24,test
2024-03-17_las_palmas_almeria,2023-24,test
2024-03-17_sevilla_celta,2023-24,test
2024-03-17_vallecano_betis,2023-24,test
2024-03-17_villarreal_valencia,2023-24,test
2024-03-29_cadiz_granada,2023-24,test
2024-03-30_almeria_osasuna,2023-24,test
2024-03-30_barcelona_las_palmas,2023-24,test
2024-03-30_getafe_sevilla,2023-24,test
2024-03-30_valencia_mallorca,2023-24,test
2024-03-31_alaves_sociedad,2023-24,test
2024-03-31_celta_vallecano,2023-24,test
2024-03-31_girona_betis,2023-24,test
2024-03-31_real_madrid_ath_bilbao,2023-24,test
2024-04-01_villarreal_ath_madrid,2023-24,test
2024-04-04_granada_valencia,2023-24,test
2024-04-12_betis_celta,2023-24,test
2024-04-13_ath_madrid_girona,2023-24,test
2024-04-13_cadiz_barcelona,2023-24,test
2024-04-13_mallorca_real_madrid,2023-24,test
2024-04-13_vallecano_getafe,2023-24,test
2024-04-14_ath_bilbao_villarreal,2023-24,test
2024-04-14_granada_alaves,2023-24,test
2024-04-14_las_palmas_sevilla,2023-24,test
2024-04-14_sociedad_almeria,2023-24,test
2024-04-15_osasuna_valencia,2023-24,test
2024-04-19_ath_bilbao_granada,2023-24,test
2024-04-20_celta_las_palmas,2023-24,test
2024-04-20_girona_cadiz,2023-24,test
2024-04-20_valencia_betis,2023-24,test
2024-04-20_vallecano_osasuna,2023-24,test
2024-04-21_alaves_ath_madrid,2023-24,test
2024-04-21_almeria_villarreal,2023-24,test
2024-04-21_getafe_sociedad,2023-24,test
2024-04-21_real_madrid_barcelona,2023-24,test
2024-04-22_sevilla_mallorca,2023-24,test
2024-04-26_sociedad_real_madrid,2023-24,test
2024-04-27_alaves_celta,2023-24,test
2024-04-27_almeria_getafe,2023-24,test
2024-04-27_ath_madrid_ath_bilbao,2023-24,test
2024-04-27_las_palmas_girona,2023-24,test
2024-04-28_betis_sevilla,2023-24,test
2024-04-28_cadiz_mallorca,2023-24,test
2024-04-28_granada_osasuna,2023-24,test
2024-04-28_villarreal_vallecano,2023-24,test
2024-04-29_barcelona_valencia,2023-24,test
2024-05-03_getafe_ath_bilbao,2023-24,test
2024-05-04_girona_barcelona,2023-24,test
2024-05-04_mallorca_ath_madrid,2023-24,test
2024-05-04_real_madrid_cadiz,2023-24,test
2024-05-04_sociedad_las_palmas,2023-24,test
2024-05-05_celta_villarreal,2023-24,test
2024-05-05_osasuna_betis,2023-24,test
2024-05-05_sevilla_granada,2023-24,test
2024-05-05_valencia_alaves,2023-24,test
2024-05-05_vallecano_almeria,2023-24,test
2024-05-10_alaves_girona,2023-24,test
2024-05-11_ath_bilbao_osasuna,2023-24,test
2024-05-11_granada_real_madrid,2023-24,test
2024-05-11_mallorca_las_palmas,2023-24,test
2024-05-11_villarreal_sevilla,2023-24,test
2024-05-12_ath_madrid_celta,2023-24,test
2024-05-12_betis_almeria,2023-24,test
2024-05-12_cadiz_getafe,2023-24,test
2024-05-12_valencia_vallecano,2023-24,test
2024-05-13_barcelona_sociedad,2023-24,test
2024-05-14_girona_villarreal,2023-24,test
2024-05-14_osasuna_mallorca,2023-24,test
2024-05-14_real_madrid_alaves,2023-24,test
2024-05-15_celta_ath_bilbao,2023-24,test
2024-05-15_getafe_ath_madrid,2023-24,test
2024-05-15_sevilla_cadiz,2023-24,test
2024-05-15_vallecano_granada,2023-24,test
2024-05-16_almeria_barcelona,2023-24,test
2024-05-16_las_palmas_betis,2023-24,test
2024-05-16_sociedad_valencia,2023-24,test
2024-05-18_alaves_getafe,2023-24,test
